feature,mean_importance
Stock Index Value,-0.03552119191395309
Country_India,-0.01932163317008757
Country_France,-0.017570458224563223
Country_Canada,-0.011519261128862012
Country_China,-0.007864417203790896
Country_Brazil,0.0002574966730145789
Country_Australia,0.0019140573304110564
Country_Germany,0.002419529187245839
GDP Growth Rate (%),0.0033850265281111904
Country_UK,0.0037255190568257213
Country_USA,0.008269985800481106
Country_Japan,0.009144308794139322
Unemployment Rate (%),0.014403257156587478
Interest Rate (%),0.016312396327967927
