feature,mean_importance
Country_Germany,-0.045306582274281616
Country_India,-0.005698950392517244
Unemployment Rate (%),-0.0038158196439606494
Country_USA,-0.0018305896778892717
Country_Canada,-0.0004934157058525734
Country_Australia,0.004383388629667584
Country_France,0.006588053171241981
Country_Japan,0.007872423392340622
GDP Growth Rate (%),0.01298084577189127
Interest Rate (%),0.013440093062775115
Country_UK,0.017745891008604485
Stock Index Value,0.020108367953510696
Country_Brazil,0.02047397513146554
Country_China,0.020921091397001802
