feature,mean_importance
Country_India,-0.012112384662002507
Country_Australia,-0.009654426033952213
Unemployment Rate (%),-0.00841784440679283
GDP Growth Rate (%),-0.00827621857333125
Interest Rate (%),-0.006935259340989664
Stock Index Value,-0.005258810045408247
Country_China,-0.003559584417205297
Country_Germany,-0.0026218749489758776
Country_Brazil,-0.00255704952693967
Country_Japan,-0.0024354407221042875
Country_UK,2.1558268980292893e-05
Country_France,0.015308773750854066
Country_Canada,0.018297403065785645
Country_USA,0.018346996479757793
