feature,mean_importance
Country_Brazil,-0.03616838780830789
Country_China,-0.009492926049752225
GDP Growth Rate (%),-0.004667265952034349
Country_Japan,0.0015625945586204893
Country_UK,0.004232560096478965
Stock Index Value,0.022076708255932352
Country_Canada,0.04151685519502053
Country_Germany,0.05039471727114462
Country_India,0.05922575771551679
Country_Australia,0.08711933815575365
Unemployment Rate (%),0.08725028478154088
Interest Rate (%),0.0884701504417422
Country_France,0.11258056431402566
Country_USA,0.33967129785039707
