feature,shap_importance
Unemployment Rate (%),0.13086428
Stock Index Value,0.10898997
Interest Rate (%),0.10095168
GDP Growth Rate (%),0.09089625
Country_USA,0.02140997
Country_Japan,0.020084584
Country_Canada,0.0136267785
Country_UK,0.013161501
Country_France,0.0063617076
Country_India,0.003693171
Country_Brazil,0.0035256336
Country_Australia,0.0
Country_China,0.0
Country_Germany,0.0
