feature,mean_importance
Stock Index Value,-0.051474255475757236
GDP Growth Rate (%),-0.040129147286251055
Country_Canada,-0.00405043255919244
Country_USA,-0.0031137155895963444
Country_Australia,0.0
Country_Brazil,0.0
Country_China,0.0
Country_France,0.0
Country_Germany,0.0
Country_India,0.0
Country_Japan,0.0
Country_UK,0.0
Interest Rate (%),0.03485840451450044
Unemployment Rate (%),0.10132682840499134
