feature,mean_importance
Country_USA,-0.015543448080135969
Country_Australia,0.0
Country_France,0.0
Country_India,0.00013751670070818455
Country_Brazil,0.0004210619630959478
Country_Canada,0.002302056027256061
Country_China,0.0024811718575162177
Country_UK,0.003008343618514919
Country_Germany,0.003620617480463251
Country_Japan,0.004358744842525741
Stock Index Value,0.03101386832022319
Interest Rate (%),0.03273128016956184
GDP Growth Rate (%),0.03275707081396284
Unemployment Rate (%),0.1229532293886015
