feature,mean_importance
GDP Growth Rate (%),-0.005252220416181697
Stock Index Value,-0.004239276258397174
Country_Canada,-0.001727654602429718
Country_Japan,-0.0009730505812522771
Country_Australia,-0.0005629315263875779
Country_China,-0.000553077947811853
Country_UK,0.00011329949636060821
Country_Brazil,0.00016176061540666974
Country_France,0.00027895207751080784
Country_USA,0.0003475419091440779
Country_Germany,0.00037407626127288206
Country_India,0.0005444098212977533
Interest Rate (%),0.0013500691219690663
Unemployment Rate (%),0.0064022062337889315
