feature,mean_importance
Stock Index Value,-0.009893429000969966
Country_Brazil,-0.009430728033025738
Country_Japan,-0.008791026194752694
Country_China,-0.004897730048724114
Country_India,-0.0030236934605222475
Country_Australia,-0.0005301709065143711
Country_USA,-0.00025256412655290107
Country_France,0.0
Country_UK,0.0
Country_Canada,0.001900826099208608
Interest Rate (%),0.017845625275125586
Country_Germany,0.017854575852996747
GDP Growth Rate (%),0.05178273261021218
Unemployment Rate (%),0.21675600344211632
