feature,mean_importance
Country_Australia,-0.0385305389341134
Interest Rate (%),-0.024685193683316654
Unemployment Rate (%),-0.01582697418867114
Stock Index Value,-0.015420793759473982
GDP Growth Rate (%),-0.012090709677439793
Country_Canada,-0.0101054983895845
Country_India,-0.0013616980633585519
Country_France,-0.0009826901192927285
Country_Germany,-7.387896721522402e-05
Country_USA,0.004891982407654672
Country_Brazil,0.00771114616608759
Country_UK,0.016225883782422512
Country_China,0.020427339584808534
Country_Japan,0.0232133427535699
