feature,mean_importance
GDP Growth Rate (%),-0.027038330343018967
Stock Index Value,-0.021465705323819063
Country_China,-0.016314886337125856
Country_USA,-0.010132854543324975
Country_Germany,-0.000828479126192816
Country_Japan,0.003483824190519158
Country_Canada,0.0037702027076594647
Country_France,0.006142014435024467
Interest Rate (%),0.013947044321074343
Country_Australia,0.014430470261962248
Country_India,0.037444798354899646
Country_UK,0.03875402473623346
Country_Brazil,0.09193983766785681
Unemployment Rate (%),0.11375050342906272
