feature,mean_importance
Stock Index Value,-0.06946345417140679
Country_USA,-0.014855128978269327
Unemployment Rate (%),-0.011013157871017133
Country_China,-0.008768128599152547
Country_UK,-0.0019823579972980455
Country_Canada,0.0020747383991480462
Country_Germany,0.0028260939182087165
Country_Australia,0.0061113906762197525
Interest Rate (%),0.006979247014970058
Country_France,0.008087623490355123
Country_Japan,0.008395380449730493
Country_Brazil,0.009111058955042762
Country_India,0.04918358143652975
GDP Growth Rate (%),0.05272313997653146
