feature,mean_importance
Stock Index Value,-0.03794432967105299
Country_Japan,-0.028628221503674344
Country_UK,-0.01834554117177989
Country_Brazil,-0.017784500261424176
Country_China,-0.01073356378732473
Country_Canada,-0.002578624464555945
Country_Germany,-0.0007835596239396337
Country_USA,0.0018636259424335
Unemployment Rate (%),0.00567492211672418
Country_Australia,0.018248710177555805
Country_France,0.023836043855926924
Interest Rate (%),0.025803157411264287
Country_India,0.043481494788627215
GDP Growth Rate (%),0.0780835795202313
