feature,mean_importance
Stock Index Value,-0.06186679923494918
Country_Australia,-0.03623106856518108
Country_China,-0.01925756571346766
GDP Growth Rate (%),-0.01734935306003149
Country_Canada,-0.013816350277840695
Country_USA,-0.01326390819983656
Country_UK,-0.011718573624070227
Country_India,0.002114756046651811
Country_Germany,0.009307811195746307
Interest Rate (%),0.01050274847653423
Country_Japan,0.017392709481978484
Country_France,0.018531540046835816
Country_Brazil,0.019917105677986147
Unemployment Rate (%),0.02275749312567319
