feature,mean_importance
Unemployment Rate (%),-0.06250671197030577
Stock Index Value,-0.03480242036421712
Country_UK,-0.027436732761132364
Country_USA,-0.02256678548818236
Country_France,-0.005037042047721485
Country_India,-0.00040495520872081415
Interest Rate (%),0.0038470666460721946
Country_China,0.004440762453951796
Country_Germany,0.005021081810965766
Country_Canada,0.009393991347601282
Country_Brazil,0.016442143941163456
Country_Japan,0.01694946385551188
Country_Australia,0.032302604504983276
GDP Growth Rate (%),0.04449472659468756
