feature,mean_importance
GDP Growth Rate (%),-0.028675268197339586
Country_Brazil,-0.020156692057130464
Country_USA,-0.0010422709610747205
Country_UK,-0.000723711173136854
Country_Japan,0.00016956481359335917
Interest Rate (%),0.0018160029885589512
Country_India,0.002639217980000064
Country_Australia,0.00877216813510584
Country_France,0.017233546748376405
Country_China,0.018644263549338236
Country_Canada,0.026225303701340463
Unemployment Rate (%),0.029984280855546785
Country_Germany,0.03764754955757858
Stock Index Value,0.06130717475205629
