feature,mean_importance
Country_China,-0.023407224192772035
Interest Rate (%),-0.011815212259496777
GDP Growth Rate (%),-0.006044721799246755
Stock Index Value,-0.005865732677852842
Country_Germany,-0.005016714703459923
Country_Japan,-0.002032484817012703
Country_Brazil,-0.0013745120696735391
Country_France,0.006949699623840511
Unemployment Rate (%),0.009024848250960105
Country_UK,0.0097632189671522
Country_Australia,0.014581062506838105
Country_Canada,0.016019399594982574
Country_USA,0.02925453126830968
Country_India,0.03727223251386658
