feature,mean_importance
GDP Growth Rate (%),-0.07857238699377081
Country_USA,-0.05936771150848672
Country_India,-0.0466828213380228
Country_UK,-0.010014180513175087
Country_Canada,-0.006660674692947688
Country_Japan,-0.003546680489787679
Country_France,0.0028548253583287942
Country_Australia,0.004052304994249601
Country_China,0.006068011712671395
Unemployment Rate (%),0.0071070330340663014
Country_Germany,0.010615565231038793
Stock Index Value,0.016437483578814915
Country_Brazil,0.021979337942647458
Interest Rate (%),0.07327031327822567
