feature,mean_importance
Country_USA,-0.026191706889512466
Country_Brazil,4.517215693260468e-05
Country_China,0.005620967436986479
Country_India,0.009317283557876843
Interest Rate (%),0.01054188197646333
Country_Australia,0.012324434740846168
Stock Index Value,0.014158605813215574
Country_UK,0.014208627921283324
Country_Canada,0.017254702285280164
GDP Growth Rate (%),0.026253915011897132
Country_France,0.03220168610556442
Unemployment Rate (%),0.039418636966067885
Country_Germany,0.0474105696980069
Country_Japan,0.049752338451577935
