feature,mean_importance
Country_Japan,-0.010475987618226257
Country_France,-0.0026860956140368542
Stock Index Value,-0.001985723973966347
Country_UK,-0.0019491726712957513
Country_USA,0.00386379033779225
Country_Brazil,0.007832650678886898
Unemployment Rate (%),0.010164890012019655
Country_India,0.01351329332123452
Country_Germany,0.035249859653233725
GDP Growth Rate (%),0.0480397422009851
Country_Australia,0.04985758778139784
Country_China,0.05857796369943906
Country_Canada,0.06424775136503005
Interest Rate (%),0.11213537912040965
