feature,mean_importance
Country_Japan,-0.02508942204526976
Unemployment Rate (%),-0.024301617263632558
Country_Canada,-0.006734516303939797
Stock Index Value,-0.006105245275264193
Interest Rate (%),0.0049882338029819005
Country_Brazil,0.006811338253001819
Country_UK,0.008539944286685053
Country_France,0.018159148960929072
Country_USA,0.018848905785846637
Country_India,0.021081291208592833
Country_Australia,0.02169793498665633
Country_Germany,0.022076772902112275
Country_China,0.04734148761407812
GDP Growth Rate (%),0.0571186542890173
