feature,mean_importance
Country_UK,-0.03138087603247843
Country_Japan,-0.022976423606706577
Country_China,-0.015083271117138608
Country_Australia,-0.014129961344604026
Stock Index Value,-0.008065149162567176
Country_Canada,-0.003958848546704319
GDP Growth Rate (%),-0.0038708540949409453
Interest Rate (%),0.0018261042923592985
Country_Brazil,0.005199095132283648
Country_India,0.006874158199068381
Country_France,0.014922888860923456
Unemployment Rate (%),0.027833223586819278
Country_Germany,0.04156531385878157
Country_USA,0.054991730388002404
