feature,mean_importance
GDP Growth Rate (%),-0.0410147473757867
Country_Brazil,-0.02402965953063505
Stock Index Value,-0.011644870678444375
Country_UK,-0.009162628107772597
Country_India,-0.0017977763648748591
Country_Japan,0.002656319577278898
Country_Australia,0.003697759866741146
Country_Germany,0.0037535880342906224
Country_China,0.005575332221963247
Country_France,0.00779836142923509
Country_Canada,0.010921699054657919
Country_USA,0.024675835679442516
Interest Rate (%),0.02853234100205082
Unemployment Rate (%),0.0364808497946417
