feature,mean_importance
Country_Germany,-0.022865877002436964
GDP Growth Rate (%),-0.021735264901272623
Country_USA,-0.015425559221298357
Country_Australia,-0.007358360905757544
Country_India,-0.0019737415136835247
Country_China,0.0017220848149589684
Country_Japan,0.007364796831375031
Country_France,0.008708458500405868
Unemployment Rate (%),0.009765514448509371
Country_Brazil,0.012487268732076706
Stock Index Value,0.014316118983319836
Country_Canada,0.015453980715390192
Country_UK,0.037275485142110654
Interest Rate (%),0.04133878131004145
