feature,mean_importance
Unemployment Rate (%),-0.021851899405278364
Country_UK,-0.019736101823471054
Stock Index Value,-0.01644966199347646
Country_Japan,-0.014699252080129677
Country_Australia,-0.008501432901135609
Country_Germany,-0.002835835703921852
Country_China,-0.00048062171345835124
Country_France,0.004428284926024473
Country_Canada,0.004942538863129542
Country_USA,0.007894651572786016
Country_Brazil,0.023729827785453673
GDP Growth Rate (%),0.027420587738443025
Country_India,0.03578607969385996
Interest Rate (%),0.03792458883666594
