feature,mean_importance
Country_China,-0.013967468523186399
Country_Brazil,-0.004763591526880928
Country_Canada,-0.0006806746272837394
Stock Index Value,-0.0005720188456745046
GDP Growth Rate (%),-0.00053694142507128
Country_Australia,-1.3680044804553759e-05
Interest Rate (%),0.0024869083934639493
Country_UK,0.0029346958346817774
Country_Japan,0.003310645784857025
Country_USA,0.006369545404493149
Country_France,0.0067854519084286306
Country_India,0.007351448343748457
Unemployment Rate (%),0.008985840492918928
Country_Germany,0.016642285561766102
