feature,mean_importance
Stock Index Value,-0.12976692456984223
Country_Australia,-0.11141194720085892
Country_China,-0.09417494982481198
Unemployment Rate (%),-0.02883650648539864
Country_USA,-0.0194237584870685
Country_Germany,-0.01639402675986119
Interest Rate (%),-0.01578956640358493
Country_Brazil,-0.01141848307988611
Country_Japan,-0.004743761831226223
Country_UK,-0.001626514618087649
Country_France,0.005863360638898118
Country_Canada,0.008949937891521386
GDP Growth Rate (%),0.021210353738114085
Country_India,0.048490959445866365
