feature,mean_importance
GDP Growth Rate (%),-0.007880967077595802
Interest Rate (%),-0.0052754127205967725
Country_Japan,-0.005262413623295226
Country_Germany,-0.003896533385159584
Country_UK,-0.0015958146467056177
Country_India,-0.000753925139127798
Country_France,-0.0005933583797833819
Country_China,0.0017219457321837606
Unemployment Rate (%),0.0035444138391154565
Stock Index Value,0.00364559961502704
Country_Canada,0.004387079170247077
Country_Brazil,0.005077926718999981
Country_USA,0.005372996449747092
Country_Australia,0.006267004199178005
