feature,mean_importance
Country_Japan,-0.042049481539186175
Interest Rate (%),-0.02685708681520631
GDP Growth Rate (%),-0.021676388742320273
Stock Index Value,-0.02162915949379496
Country_Australia,-0.0032640420969991535
Country_Germany,0.0019678558521526667
Country_France,0.0043770170603209205
Country_UK,0.006043284835292484
Country_India,0.006050853386184674
Country_Brazil,0.015397475420711838
Country_China,0.02944655999211654
Country_USA,0.029982341947363045
Country_Canada,0.0300794496535997
Unemployment Rate (%),0.06351761920452086
