feature,mean_importance
GDP Growth Rate (%),-0.06568085563509603
Country_France,-0.035894420181463584
Country_Brazil,-0.013960633272001654
Country_UK,-0.008325054458557668
Country_Australia,-0.0009718662796840416
Country_Japan,0.01262528493502626
Country_Germany,0.014114511170793476
Stock Index Value,0.014331402150361416
Country_China,0.018740090283926758
Country_Canada,0.02492832752086014
Unemployment Rate (%),0.03289511871554165
Interest Rate (%),0.03742280081193381
Country_India,0.04570196872257717
Country_USA,0.12984210838471374
