feature,mean_importance
Country_USA,-0.015252624214940624
GDP Growth Rate (%),-0.013830896672214443
Country_UK,-0.011952633584534045
Unemployment Rate (%),-0.0029098495857125426
Country_India,-0.0016909451202474113
Country_Canada,-0.001688321760722067
Country_Japan,0.0009821569724541624
Stock Index Value,0.0012108104960247834
Country_Brazil,0.0014867864416420406
Country_Germany,0.0017431908362077974
Country_China,0.00400073222755033
Interest Rate (%),0.0069609521016208206
Country_France,0.009477806462339977
Country_Australia,0.01876067026297401
