feature,mean_importance
Country_Australia,-0.02173257971253282
Country_Brazil,-0.006583277738493853
GDP Growth Rate (%),-0.00492420051480551
Country_Canada,0.0016030258823317213
Unemployment Rate (%),0.0017651498904486251
Country_USA,0.0018145796835429939
Country_Germany,0.003769402622582163
Country_India,0.0046929792884780495
Country_France,0.00640777932679788
Stock Index Value,0.008891061333054794
Country_China,0.010793433514366745
Interest Rate (%),0.01650607262739092
Country_Japan,0.018512668647415364
Country_UK,0.031449331268510974
