feature,mean_importance
Country_Germany,-0.12135472161454364
Unemployment Rate (%),-0.07792138246394802
Country_USA,-0.03405344498547378
Country_France,-0.022137517790026262
Country_India,-0.02206977702426478
Country_Canada,-0.015848147885892505
Country_UK,-0.015342440891559849
Country_Brazil,-0.012188231523172988
Country_Japan,-0.010094620638035678
Country_China,-0.00472561511271814
Stock Index Value,-0.0018755111296744342
Country_Australia,0.0018484623972908842
Interest Rate (%),0.0068245643381602775
GDP Growth Rate (%),0.027931633793044863
