feature,mean_importance
Country_Canada,-0.055115839365692046
Country_France,-0.045599951193280974
Country_India,-0.04099868219399698
Interest Rate (%),-0.03317461275300988
Country_UK,-0.012915239918202514
Country_Japan,-0.009500615705802806
Country_USA,-0.008971013025169849
Stock Index Value,-0.006202067821422697
Unemployment Rate (%),0.006214721376641208
Country_China,0.011642466410105357
Country_Brazil,0.034798667188771934
Country_Australia,0.041989870784434835
Country_Germany,0.0571755931426722
GDP Growth Rate (%),0.057496982594325584
