feature,mean_importance
Country_Brazil,-0.062001288686181044
Country_India,-0.046925762756389024
Country_UK,-0.016882680723591937
Country_Australia,-0.009353566967665894
Country_Germany,-0.006928216381716812
Country_Japan,-0.005805563679227887
Country_France,-0.002645619086481088
GDP Growth Rate (%),-0.00017771130609771645
Interest Rate (%),0.0015145439471197398
Country_Canada,0.0034207654515488795
Stock Index Value,0.004371203130348755
Unemployment Rate (%),0.019460849038546123
Country_USA,0.019479646587842514
Country_China,0.02279567165666998
