feature,mean_importance
Unemployment Rate (%),-0.008809086561404245
Country_Germany,-0.007466222144776591
Country_UK,-0.0027648480962758184
Country_India,-0.0008301880189083288
Interest Rate (%),-0.0006508310954894458
Country_Japan,-6.82996511261802e-05
Country_China,0.0010848031328604345
Country_Brazil,0.0025059707860209724
Stock Index Value,0.0025506759587389906
GDP Growth Rate (%),0.003488774330851552
Country_France,0.0035434003292705183
Country_Australia,0.0038832995410541305
Country_Canada,0.004513251609816082
Country_USA,0.021348136238168492
