feature,mean_importance
GDP Growth Rate (%),-0.01929789807653588
Country_Canada,-0.006630840841942831
Country_India,-0.006545245563495161
Country_Germany,0.0012628051221194702
Country_Japan,0.003024986288013043
Unemployment Rate (%),0.0036684179023534825
Country_France,0.004149281294345286
Country_USA,0.004750302994159394
Stock Index Value,0.005533524153093916
Country_UK,0.0056807409636809416
Country_Brazil,0.008696651764339692
Interest Rate (%),0.015257608399250656
Country_Australia,0.017222443502638685
Country_China,0.019202286342094244
