feature,mean_importance
Country_UK,-0.003080259263662799
Country_USA,-0.0012627484279601696
GDP Growth Rate (%),-0.001061089003260074
Interest Rate (%),-0.0005493966653703497
Country_China,-0.0005014547298149319
Country_India,-0.00048797391942778656
Country_Brazil,-0.000427542353932564
Country_Australia,0.00024509008066750935
Country_Germany,0.0009451224294579674
Stock Index Value,0.0019765586233784437
Country_France,0.002264792188140219
Unemployment Rate (%),0.0024000960930767867
Country_Canada,0.0024295667640298335
Country_Japan,0.003121611074743247
