feature,mean_importance
Country_Canada,-0.0008844282837310313
Country_France,-0.000660359582021508
Country_Brazil,-0.0002557180213464072
Country_Germany,0.0
Country_India,0.0
Country_Japan,0.0
Country_USA,7.409180332247356e-05
Country_China,0.00017243084533276055
Country_UK,0.0011357363161545787
Interest Rate (%),0.0027877414992856673
Country_Australia,0.0033038474359675662
Stock Index Value,0.005349251513312003
Unemployment Rate (%),0.019346289036926055
GDP Growth Rate (%),0.024645065318206337
