feature,mean_importance
GDP Growth Rate (%),-0.07319979574633236
Country_Canada,-0.021822065759414765
Unemployment Rate (%),0.0065333451034908395
Country_Germany,0.007058428801138916
Country_UK,0.009788695765779964
Country_China,0.015020990756636677
Country_Brazil,0.01608503062266946
Interest Rate (%),0.016243268510039897
Country_USA,0.0168986184192887
Country_France,0.02034465833317718
Country_India,0.027296497294376287
Stock Index Value,0.04417617119868109
Country_Australia,0.04536863606976151
Country_Japan,0.050009832001709366
