feature,mean_importance
Country_Canada,-0.011018165461245965
Interest Rate (%),-0.0021504117918805356
Country_UK,-0.0006437398542793238
Country_France,-0.0005511329761122896
Country_Japan,-0.0005044992615885757
Country_Germany,-0.00019085007252925835
Country_Australia,0.0003077911911329556
Country_China,0.000428413205883138
Country_USA,0.0005032612559005667
Country_Brazil,0.0013095828816469756
Country_India,0.0013794369641170646
Unemployment Rate (%),0.013327804632592888
Stock Index Value,0.01606441397286995
GDP Growth Rate (%),0.07666220517343603
