feature,mean_importance
Country_Australia,-0.026070054039025403
GDP Growth Rate (%),-0.0106343623021117
Stock Index Value,-0.009927354792109844
Country_France,-0.007451636678529394
Country_UK,-0.006423073890810893
Country_Canada,-0.005046614391755799
Country_China,-0.0026187830003766123
Country_Brazil,-0.0020385027128966503
Country_Germany,-0.0016373754389426675
Country_Japan,-7.888428827051985e-05
Country_USA,0.0017385108642024917
Unemployment Rate (%),0.0051870207277173504
Country_India,0.006746624427786596
Interest Rate (%),0.023403867676573875
