feature,mean_importance
GDP Growth Rate (%),-0.04100477017362447
Country_China,-0.038749156076855584
Country_Australia,-0.03873792451519518
Country_Brazil,-0.032583464651356885
Country_UK,-0.030478116493637186
Country_India,-0.022727995794317925
Country_France,-0.018647007516694857
Country_Japan,-0.011974799682054994
Country_Canada,-0.011330808750182308
Country_Germany,0.006439675337273609
Country_USA,0.011000253494320055
Interest Rate (%),0.013210960861678967
Stock Index Value,0.014703725103139442
Unemployment Rate (%),0.062276891275777534
