feature,mean_importance
Country_Canada,-0.02909697687358448
GDP Growth Rate (%),-0.023533707763272193
Country_China,-0.02103890617695736
Country_Australia,-0.014991630414869127
Country_USA,-0.01453941467209221
Country_France,-0.011821603914682876
Country_Japan,-0.007823342268799304
Country_Germany,-0.0077339464376603665
Country_UK,-0.0025779872814165384
Stock Index Value,0.0039354127662596826
Unemployment Rate (%),0.007081861214818508
Country_Brazil,0.013029169603381652
Country_India,0.022855053969392313
Interest Rate (%),0.078989103139677
