feature,mean_importance
Country_USA,-0.014264968434085113
Country_India,-0.009294659500091961
Country_Japan,-0.0031897831279437128
Country_Germany,-0.0013990460898501756
Country_China,-0.0008794534165944779
Country_Australia,0.0020608964850592935
Country_Brazil,0.0036039817598311876
Country_France,0.004289660456259181
Stock Index Value,0.01082646687045603
GDP Growth Rate (%),0.013960742242256342
Country_Canada,0.018438522620920984
Country_UK,0.022908873228408975
Interest Rate (%),0.023802554511956363
Unemployment Rate (%),0.03625180337530254
