feature,mean_importance
Unemployment Rate (%),-0.035343699610278764
GDP Growth Rate (%),-0.020838153590747765
Country_Japan,-0.007827850906111955
Country_France,-0.0014312176440896885
Country_China,0.001161420258252388
Stock Index Value,0.0027315463930470685
Country_UK,0.0028389231220623755
Country_Brazil,0.005440497299449731
Country_Germany,0.006378452712510851
Country_Australia,0.0067747218596080575
Country_Canada,0.008756171867822137
Country_India,0.011677083914500707
Country_USA,0.013643497551864536
Interest Rate (%),0.025385400299380478
