feature,mean_importance
Country_UK,-0.013495193336942112
Country_Canada,-0.008279665847897032
Interest Rate (%),-0.004573835906021983
Country_Japan,-0.0031418621519219815
Country_France,-0.0012963826925488585
Unemployment Rate (%),-0.0012400552564007183
Country_China,0.0021941973344348
Country_Australia,0.003899819001256888
Country_USA,0.006776252865284138
Stock Index Value,0.00859573550589392
Country_Brazil,0.009076694395920737
Country_Germany,0.014172409691411758
GDP Growth Rate (%),0.03330470323220587
Country_India,0.037729171208215305
