feature,mean_importance
Country_Germany,-0.0776320803371126
Country_Brazil,-0.03774171696401345
Stock Index Value,-0.02205804249598762
Country_Japan,-0.016409265387419648
Country_USA,-0.010681143389877246
Unemployment Rate (%),-0.009122961016866427
Country_China,-0.0079435334977358
Country_UK,0.006646805123190935
Country_France,0.010552786380569047
Interest Rate (%),0.014143344316759343
GDP Growth Rate (%),0.033297971300723005
Country_Australia,0.035405094785339264
Country_Canada,0.08600505770486974
Country_India,0.09263271056384773
