feature,mean_importance
Country_Germany,-0.005948750019781501
Country_Australia,-0.0027626445376633503
GDP Growth Rate (%),-0.0010495933520841883
Country_Canada,-0.0006530647880317542
Stock Index Value,-0.0004165035791764193
Country_China,-0.0002469200353867773
Country_UK,-0.0002378459408952871
Country_Brazil,0.00012780891422896622
Country_France,0.00016903343288556804
Country_Japan,0.0008702023304200113
Country_USA,0.0014075240691845403
Country_India,0.0014579993909150657
Interest Rate (%),0.0072512329556239765
Unemployment Rate (%),0.0137243398589058
