feature,mean_importance
Stock Index Value,-0.020211303015824057
Country_Japan,-0.0024873777622357986
Country_Australia,-0.002377011664679696
GDP Growth Rate (%),-0.002115061014818531
Country_China,-0.0010597223281987311
Country_Germany,-0.0007096120282978457
Country_UK,-0.0003867961667422204
Country_Brazil,-0.00015327267970564052
Country_India,6.48527630207063e-05
Country_France,0.00024339802589419258
Country_Canada,0.0004941341897449547
Country_USA,0.0035659477666369456
Unemployment Rate (%),0.015433011660262652
Interest Rate (%),0.034679514975340144
