feature,mean_importance
Country_Japan,-0.028778264384241848
Country_India,-0.01570826122308273
Country_Canada,-0.004688514163599633
Unemployment Rate (%),0.0005306343751570797
Stock Index Value,0.0014020449179283022
Country_France,0.002798565225176297
Interest Rate (%),0.0043263099490861824
Country_USA,0.0050014673509811034
Country_Brazil,0.010359550063533885
Country_Germany,0.012750946584923461
Country_China,0.01551606255946072
Country_UK,0.020625328001420806
Country_Australia,0.021667046360936748
GDP Growth Rate (%),0.032887220164832476
