feature,mean_importance
Stock Index Value,-0.004737593434143594
Country_UK,-0.003915596899643159
Country_India,-0.0034329836058930143
Country_Brazil,-0.0031218386309811662
Country_China,-0.0020319728352757417
Country_Canada,-0.0004915894102236696
Country_Japan,-0.000417536632855553
Country_Germany,0.0006417990044413014
Country_France,0.0007086718886776921
Country_USA,0.0012515989950206753
Country_Australia,0.0018504352249420375
Interest Rate (%),0.002341232197803489
Unemployment Rate (%),0.0031266461281789226
GDP Growth Rate (%),0.009802539692850809
