feature,mean_importance
GDP Growth Rate (%),-0.05429944239891467
Country_USA,-0.0496463991164096
Country_Germany,-0.02670379041039128
Interest Rate (%),-0.0048322281189888015
Country_India,-0.004775852991823437
Country_Brazil,-0.004140519555263444
Country_Canada,-0.0036288694428266766
Country_UK,-0.003085965042578964
Country_Japan,-0.0009988100124714184
Country_Australia,-0.00020953531976137808
Country_China,0.0030242883899411987
Country_France,0.00490666409539422
Unemployment Rate (%),0.020904472466586176
Stock Index Value,0.03793035563956293
