feature,mean_importance
Stock Index Value,-0.015404411438914778
Country_USA,-0.013871716275139168
Country_Germany,-0.005843524604416661
Country_Japan,-0.0031216031996455394
Unemployment Rate (%),-0.002769902666409063
Country_UK,-0.002461399187928848
Country_France,-0.0013233799928520362
Country_Australia,-0.0006730161750950981
Country_Canada,0.0010429018429198855
Country_Brazil,0.0011132240947046678
Country_China,0.0024594866392281924
Country_India,0.005160709034458044
Interest Rate (%),0.006360693286786789
GDP Growth Rate (%),0.02290431581378951
