feature,mean_importance
Interest Rate (%),-0.011922119052003266
GDP Growth Rate (%),-0.009371808909087375
Unemployment Rate (%),-0.005788463835033042
Country_USA,-0.0019023681179956675
Country_UK,0.00011167254800539261
Country_India,0.000402632675371084
Country_Japan,0.0029348631125980518
Country_France,0.0049578943422684315
Country_Australia,0.007407805517154875
Country_Brazil,0.0136754638262365
Stock Index Value,0.01451098545326981
Country_Germany,0.016992422601653255
Country_China,0.01882364682145905
Country_Canada,0.042199157514203334
