feature,mean_importance
Stock Index Value,-0.004564936863547775
Country_Canada,-0.0008352942669481056
Country_UK,-0.00022768408184263843
Unemployment Rate (%),-0.00010753550114086518
Country_USA,-6.650170348645456e-05
Country_Brazil,0.0007658277583272088
Interest Rate (%),0.0007779400962773187
Country_Japan,0.0008171980164532577
Country_France,0.0008227351455829535
Country_China,0.0012376165836778252
Country_Australia,0.0017266805122458928
Country_Germany,0.0019946278926266546
GDP Growth Rate (%),0.003734904880627443
Country_India,0.011750172839402207
