feature,mean_importance
Unemployment Rate (%),-0.017701815072801264
Country_Brazil,-0.012491725456140435
GDP Growth Rate (%),-0.0076734218939567
Country_Canada,-0.0046296321176525265
Country_Germany,-0.0046296321176525265
Country_China,-0.004580998356402332
Country_Japan,-0.003421270708255797
Stock Index Value,-0.002068992118369417
Country_Australia,0.0
Country_France,0.0
Country_India,0.0002559816501932488
Country_USA,0.0012083614093967299
Country_UK,0.0023680890575432656
Interest Rate (%),0.01583445678240931
