feature,shap_importance
Unemployment Rate (%),0.105298504
Stock Index Value,0.045107342
Interest Rate (%),0.03878484
GDP Growth Rate (%),0.030032137
Country_India,0.022908151
Country_USA,0.013769661
Country_Brazil,0.0077653257
Country_Australia,0.00424282
Country_UK,0.0041180938
Country_Canada,0.0013703431
Country_China,0.00085947
Country_France,0.0
Country_Germany,0.0
Country_Japan,0.0
