feature,mean_importance
GDP Growth Rate (%),-0.01965879154490833
Country_Canada,-0.01635211971569599
Country_Germany,-0.004943483225887002
Country_China,0.008407680945597028
Country_USA,0.011052268183380986
Unemployment Rate (%),0.016959320720868743
Country_Japan,0.020685691762704118
Stock Index Value,0.027349674782680956
Country_Australia,0.03740759195348757
Country_India,0.042355740564916956
Country_Brazil,0.044868119911121294
Country_UK,0.057892277101801205
Country_France,0.08142739856515005
Interest Rate (%),0.08345509729753538
