feature,mean_importance
Country_Brazil,-0.029319123187346287
Country_Germany,-0.02821932707251216
Unemployment Rate (%),-0.013778198919831609
Country_China,-0.0038738563463389885
Country_USA,-0.0033728150793593814
Interest Rate (%),-0.0016750784889352
Country_UK,0.00029653584064515126
Country_Australia,0.00040342672881694687
Stock Index Value,0.0029771298730202566
Country_Japan,0.005679163162451517
Country_Canada,0.0074551434071091546
GDP Growth Rate (%),0.016892402467519173
Country_France,0.019628972728724457
Country_India,0.040818716915965815
