feature,mean_importance
Country_Canada,-0.030362653017899865
Country_UK,-0.013690119359750619
Country_Australia,-0.009710751518449533
Country_Germany,-0.007872825370954328
Country_Japan,-0.004461231132970434
Interest Rate (%),-0.0012931910582137719
Country_China,-0.0010193224006953994
Country_Brazil,0.006479208858924679
Unemployment Rate (%),0.007131834983930352
Country_India,0.014440701164725733
Stock Index Value,0.016302987163241058
Country_France,0.02589655634859498
Country_USA,0.03655500024585776
GDP Growth Rate (%),0.04333523611538452
