feature,mean_importance
Country_UK,-0.0888514379771507
GDP Growth Rate (%),-0.08550617785545214
Country_Brazil,-0.067121414591653
Country_China,-0.03349206639901654
Country_Australia,-0.011253946376324108
Country_Japan,-0.0031730771626941046
Stock Index Value,0.018093399281114485
Country_Canada,0.021645865068389634
Country_India,0.028885077564699824
Interest Rate (%),0.033953920421185654
Country_France,0.03670132910412689
Unemployment Rate (%),0.04747517645747612
Country_Germany,0.07204524682274109
Country_USA,0.09781729325255584
