feature,mean_importance
Country_Australia,-0.09311175451967628
Country_China,0.0004883096703920398
Country_Germany,0.003212368075505534
GDP Growth Rate (%),0.005232288707038402
Stock Index Value,0.006606414568627983
Country_France,0.009766676652649941
Unemployment Rate (%),0.012116694762689884
Interest Rate (%),0.02361646782891187
Country_Canada,0.031495901943445134
Country_USA,0.033635161131694555
Country_India,0.04112596023052846
Country_Japan,0.047004648797585744
Country_UK,0.051102472328809954
Country_Brazil,0.08451105976140191
