feature,mean_importance
Country_USA,-0.010434779671782435
Interest Rate (%),-0.0046879530225915735
Stock Index Value,-0.004250987712087184
Country_India,-0.003908909126317317
Unemployment Rate (%),-0.0022920840758515306
Country_UK,-0.0006849465124395771
Country_France,0.00035634107236619527
Country_Japan,0.0008607836179080231
GDP Growth Rate (%),0.0008882947783825923
Country_Canada,0.0013278808192778158
Country_Australia,0.0026150996886752597
Country_Brazil,0.0040889222836864025
Country_Germany,0.007354418107646277
Country_China,0.012443432020039502
